home_team_encoded,away_team_encoded,referee_encoded,home_goals,away_goals,home_xg,away_xg,home_poss,home_team_form,away_team_form,home_avg_goals_10,home_avg_xg_10,away_avg_goals_10,away_avg_xg_10,home_avg_conceded_10,away_avg_conceded_10,h2h_stat,result
13,6,16,2,3,2.3,1.5,52,1.2,1.8,1.5,0.79,2.1,2.12,2.0,2.0,-1.0,-1
14,18,7,2,0,2.2,0.3,80,2.0,1.5,2.6,2.1100000000000003,1.5328947368421053,1.4846052631578948,1.4,1.5328947368421053,0.0,1
1,5,24,3,2,3.2,1.2,64,2.0,0.8,1.7,1.67,1.2,0.9099999999999999,1.3,1.6,1.0,1
7,3,19,3,1,1.0,1.4,46,1.0,0.0,1.4,1.3900000000000001,1.2,1.5699999999999998,1.6,1.9,0.0,1
22,8,26,3,0,1.9,0.4,53,2.0,1.2,1.7,1.3699999999999999,1.4,1.44,1.4,1.4,0.0,1
17,15,27,2,1,0.7,0.8,44,1.4,1.5,1.4,1.28,1.5328947368421053,1.4846052631578948,2.0,1.5328947368421053,-1.0,1
20,2,23,3,1,2.3,1.7,50,2.4,2.4,2.0,1.7600000000000002,2.2,1.77,2.0,1.5,-1.0,1
9,0,11,2,1,1.2,1.6,40,1.2,0.8,1.9,1.3900000000000001,1.4,1.7700000000000002,1.9,1.2,-0.6666666666666666,1
12,16,2,4,2,7.0,0.6,61,2.2,1.5,2.0,2.2,1.5328947368421053,1.4846052631578948,0.9,1.5328947368421053,1.0,1
21,4,22,0,0,0.7,2.3,32,2.0,1.5,1.7,1.35,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,-1.0,0
5,13,28,1,1,1.1,0.9,39,0.8,1.4,1.3,0.9100000000000001,1.5,0.8300000000000001,1.5,1.8,1.0,0
6,9,2,1,0,2.2,0.8,55,2.4,0.6,1.8,1.9300000000000002,1.9,1.3699999999999999,1.9,1.9,0.0,1
16,14,3,2,3,1.3,3.0,28,0.6,2.6,1.4,1.77,2.6,2.0100000000000002,2.1,1.6,0.0,-1
8,1,7,0,0,1.1,1.2,32,0.8,1.6,1.3,1.48,1.7,1.67,1.3,1.1,-1.0,0
15,20,10,2,2,0.8,1.2,37,1.0,1.5,1.2,1.46,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,1.0,0
0,7,16,5,0,3.3,0.3,60,1.4,1.0,1.9,2.04,1.2,1.29,1.1,2.1,1.0,1
3,17,6,3,2,1.2,1.2,48,0.6,1.5,1.3,1.4700000000000002,1.5328947368421053,1.4846052631578948,2.1,1.5328947368421053,1.0,1
18,21,15,2,2,2.5,2.3,57,0.4,1.5,0.8,1.03,1.5328947368421053,1.4846052631578948,2.1,1.5328947368421053,0.0,0
2,12,1,0,4,1.4,1.5,40,1.8,2.2,2.0,1.8,2.3,2.09,1.8,0.8,-0.3333333333333333,-1
4,22,4,0,0,1.0,1.1,72,1.2,1.5,1.4,1.6400000000000001,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,1.0,0
17,0,23,1,2,0.5,1.2,27,1.2,1.4,1.3,1.2399999999999998,1.8,1.98,2.2,1.1,1.0,-1
9,8,26,0,0,1.6,1.9,70,0.8,0.4,1.8,1.44,1.0,1.52,1.6,1.1,0.6666666666666666,0
13,4,19,4,0,3.1,0.9,41,2.0,1.5,1.8,1.06,1.5328947368421053,1.4846052631578948,1.7,1.5328947368421053,0.0,1
7,18,28,3,2,1.1,0.8,53,1.4,1.5,1.3,1.18,1.5328947368421053,1.4846052631578948,2.0,1.5328947368421053,0.0,1
1,16,10,1,3,1.4,2.6,61,1.0,1.5,1.5,1.51,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,1.0,-1
14,5,22,3,1,1.7,1.4,74,2.6,0.8,2.3,1.9899999999999998,1.3,1.02,1.6,1.5,1.0,1
20,3,7,3,2,2.9,1.6,67,2.0,0.6,2.3,2.01,1.2,1.48,1.8,2.2,-1.0,1
12,6,16,4,1,2.9,0.6,50,2.6,1.8,2.4,2.21,1.5,1.7,0.9,1.9,0.0,1
21,2,27,1,1,1.4,1.2,48,1.8,1.4,1.5,1.3599999999999999,2.0,1.8299999999999996,1.1,1.3,1.0,0
22,15,9,3,4,2.1,3.3,53,2.0,1.5,1.7,1.3599999999999999,1.5328947368421053,1.4846052631578948,1.5,1.5328947368421053,-1.0,-1
8,20,14,2,2,2.6,1.0,43,0.6,1.5,1.2,1.54,1.5328947368421053,1.4846052631578948,1.0,1.5328947368421053,0.0,0
16,13,26,4,4,2.3,2.4,55,0.8,1.6,1.7,1.97,2.2,1.26,2.3,2.0,0.0,0
4,7,23,4,1,1.4,0.3,68,1.6,1.2,1.4,1.59,1.3,1.05,1.5,2.2,1.0,1
5,9,5,2,2,1.8,1.5,44,0.4,1.0,1.4,1.0699999999999998,1.7,1.3,1.5,1.6,1.0,0
18,1,16,0,5,1.4,2.2,37,0.2,1.4,0.8,1.06,1.8,1.56,2.5,1.2,0.0,-1
6,22,27,2,4,1.7,2.0,64,1.8,1.5,1.6,1.8199999999999998,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,1.0,-1
15,21,1,3,0,0.7,1.4,51,2.0,1.5,1.5,1.42,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,1.0,1
2,17,18,1,1,1.3,0.5,45,1.0,1.5,1.9,1.72,1.5328947368421053,1.4846052631578948,1.4,1.5328947368421053,0.0,0
0,12,2,3,1,3.5,0.4,43,1.8,2.4,2.0,2.1700000000000004,2.4,2.19,1.2,1.1,0.3333333333333333,1
3,14,9,1,3,1.0,2.1,28,0.6,3.0,1.3,1.4200000000000002,2.2,1.9100000000000001,2.2,1.3,1.0,-1
14,8,10,2,0,1.6,0.3,72,3.0,0.6,2.3,1.94,1.1,1.4999999999999998,1.2,1.2,0.6666666666666666,1
12,5,27,3,1,2.8,1.3,70,2.4,0.4,2.3,2.2600000000000002,1.0,1.02,0.9,1.8,1.0,1
20,4,22,2,1,1.6,1.2,52,2.2,1.5,2.3,1.9899999999999998,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,1.0,1
9,2,6,3,1,1.6,1.8,49,1.6,0.4,1.7,1.34,1.7,1.61,1.3,1.6,-0.6666666666666666,1
22,3,23,0,2,1.0,1.9,71,1.4,1.2,1.8,1.45,1.5,1.5000000000000002,1.4,2.1,1.0,-1
13,18,3,1,3,1.8,1.7,74,1.0,1.5,2.1,1.35,1.5328947368421053,1.4846052631578948,2.2,1.5328947368421053,0.0,-1
17,16,2,2,3,1.5,0.5,39,0.8,1.5,1.4,1.18,1.5328947368421053,1.4846052631578948,2.2,1.5328947368421053,-1.0,-1
21,0,4,0,6,0.2,3.6,30,0.6,2.4,1.2,1.3199999999999998,2.4,2.25,1.8,1.1,0.0,-1
1,15,19,1,2,2.4,1.8,56,1.4,1.5,1.7,1.73,1.5328947368421053,1.4846052631578948,1.2,1.5328947368421053,1.0,-1
7,6,14,1,3,0.6,1.4,23,1.2,1.8,1.3,1.02,1.6,1.75,2.4,1.8,-1.0,-1
3,12,14,1,4,1.6,2.8,38,1.2,2.4,1.3,1.35,2.5,2.37,2.4,1.0,-0.3333333333333333,-1
20,22,2,1,2,1.6,1.8,71,1.6,1.5,2.3,1.97,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,1.0,-1
16,2,15,2,2,2.2,2.2,62,1.6,0.6,2.1,1.85,1.7,1.6300000000000001,2.4,1.6,0.0,0
9,1,12,1,2,1.5,1.5,52,1.0,1.4,1.3,1.24,1.8,1.65,1.5,1.3,-0.3333333333333333,-1
17,21,26,2,0,2.8,0.5,49,0.8,1.5,1.6,1.4300000000000002,1.5328947368421053,1.4846052631578948,1.7,1.5328947368421053,1.0,1
5,0,9,0,5,0.3,2.3,36,0.4,3.0,1.0,0.96,2.5,2.2600000000000002,2.2,0.8,-1.0,-1
14,6,1,1,1,2.6,1.4,70,2.6,1.4,2.1,1.94,1.6,1.7399999999999998,1.0,1.7,0.6666666666666666,0
18,4,24,0,5,0.6,2.9,21,0.8,1.5,1.1,1.15,1.5328947368421053,1.4846052631578948,2.4,1.5328947368421053,0.0,-1
13,15,7,1,2,1.8,2.9,58,1.0,1.5,2.1,1.51,1.5328947368421053,1.4846052631578948,2.1,1.5328947368421053,0.0,-1
8,7,16,1,1,1.7,0.7,61,0.8,0.8,0.9,1.34,1.4,0.9899999999999999,1.3,2.3,0.6666666666666666,0
14,3,6,1,0,2.3,0.4,70,2.6,0.6,2.2,2.1100000000000003,1.2,1.24,0.9,2.3,-0.3333333333333333,1
12,13,1,4,1,3.3,0.9,60,2.4,0.8,2.7,2.5799999999999996,1.9,1.55,1.0,2.1,0.0,1
1,17,22,4,2,3.6,2.6,58,1.8,1.5,2.1,1.95,1.5328947368421053,1.4846052631578948,1.5,1.5328947368421053,1.0,1
15,9,14,1,2,1.7,1.2,57,2.4,1.6,1.8,1.49,1.0,1.1300000000000001,1.5,1.6,1.0,-1
7,5,12,3,0,2.4,0.1,56,1.4,0.2,1.6,1.06,0.9,0.9099999999999999,2.1,2.4,1.0,1
4,8,28,1,1,1.4,0.3,64,1.4,0.8,1.6,1.6199999999999999,0.8,1.25,1.3,1.4,-1.0,0
2,14,9,0,1,0.9,1.6,38,0.6,2.6,1.5,1.54,2.1,2.11,1.7,0.8,-1.0,-1
0,16,16,4,1,2.8,0.2,55,3.0,1.5,2.9,2.4,1.5328947368421053,1.4846052631578948,0.8,1.5328947368421053,0.0,1
22,18,5,1,0,1.3,0.6,63,1.8,1.5,1.9,1.56,1.5328947368421053,1.4846052631578948,1.4,1.5328947368421053,0.0,1
21,3,23,4,2,1.7,0.9,41,0.8,0.6,1.4,1.19,1.4,1.27,1.6,2.6,-1.0,1
20,7,10,3,1,1.9,0.3,78,2.0,0.8,2.2,1.78,1.5,0.9099999999999999,1.6,2.2,1.0,1
16,22,27,3,0,2.1,0.8,44,1.6,1.5,2.1,1.56,1.5328947368421053,1.4846052631578948,2.4,1.5328947368421053,1.0,1
9,4,23,3,0,1.3,1.3,30,2.0,1.5,1.3,1.23,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,1.0,1
8,21,4,1,3,2.7,1.9,55,0.6,1.5,0.7,1.3800000000000001,1.5328947368421053,1.4846052631578948,1.7,1.5328947368421053,1.0,-1
3,6,9,2,2,1.8,1.8,33,0.8,1.0,1.5,1.4,1.8,1.83,2.6,1.7,0.6666666666666666,0
17,12,16,0,1,1.0,2.0,31,0.8,2.4,1.7,1.53,2.8,2.55,1.9,1.0,1.0,-1
13,1,14,2,3,1.8,1.9,46,0.2,2.4,2.0,1.7,2.2,2.0,2.2,1.6,-1.0,-1
5,2,7,0,2,1.5,1.1,74,0.2,1.0,0.9,0.9899999999999999,1.4,1.5,2.4,1.7,-1.0,-1
14,15,1,3,1,3.3,0.2,73,2.6,1.5,2.2,2.2800000000000002,1.5328947368421053,1.4846052631578948,0.7,1.5328947368421053,1.0,1
18,0,22,0,6,0.2,2.3,20,0.6,3.0,1.0,1.1099999999999999,3.3,2.4,2.9,0.8,0.0,-1
15,8,23,2,0,2.7,1.6,51,1.8,0.4,2.1,1.6,0.6,1.3599999999999999,1.6,1.7,1.0,1
7,13,25,1,1,2.7,0.8,49,1.0,0.2,1.5,1.05,2.0,1.6400000000000001,2.2,2.3,-1.0,0
2,18,2,2,2,3.3,1.2,69,1.0,1.5,1.3,1.67,1.5328947368421053,1.4846052631578948,1.7,1.5328947368421053,0.0,0
22,9,28,2,1,0.8,2.6,48,1.8,1.8,1.9,1.52,1.4,1.3599999999999999,1.4,1.3,0.0,1
0,3,19,2,1,1.3,1.0,71,3.0,0.2,3.4,2.46,1.5,1.28,0.8,2.4,0.6666666666666666,1
1,20,3,0,4,0.8,1.5,32,1.8,1.5,2.1,1.9899999999999998,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,1.0,-1
21,5,6,2,2,2.1,0.7,52,1.4,0.2,1.4,1.3599999999999999,0.9,1.02,1.9,2.6,0.0,0
4,17,15,1,0,0.4,0.7,63,1.4,1.5,1.6,1.6,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,0.0,1
12,14,14,1,1,2.7,1.6,53,2.6,2.2,2.8,2.72,2.0,2.2,1.0,0.7,0.0,0
6,16,10,3,2,1.6,0.7,44,1.6,1.5,1.9,1.6800000000000002,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,0.0,1
2,13,21,4,3,2.3,2.0,59,1.6,0.2,1.4,1.72,2.0,1.78,2.0,2.5,0.0,1
13,17,6,1,1,0.6,2.0,60,0.4,1.5,1.9,1.61,1.5328947368421053,1.4846052631578948,2.3,1.5328947368421053,0.0,0
5,3,5,2,1,2.8,1.1,60,0.8,0.2,1.1,1.22,1.5,1.25,2.5,2.3,-1.0,1
9,20,19,3,0,2.6,2.4,43,1.8,1.5,1.7,1.59,1.5328947368421053,1.4846052631578948,1.0,1.5328947368421053,-1.0,1
21,1,9,1,1,2.0,0.7,31,1.6,2.0,1.3,1.42,2.0,1.8900000000000001,2.0,1.7,0.0,0
16,21,19,4,3,4.1,1.4,60,1.4,1.5,2.6,1.6600000000000001,1.5328947368421053,1.4846052631578948,2.6,1.5328947368421053,0.0,1
20,13,9,2,1,2.9,0.5,70,1.8,0.4,2.2,1.9299999999999997,1.9,1.57,1.5,2.4,0.0,1
6,5,6,2,2,4.2,1.6,69,1.8,1.0,2.0,1.9,1.1,1.26,1.9,2.4,1.0,0
2,8,22,2,1,1.3,1.0,48,2.0,0.4,1.5,1.6800000000000002,0.6,1.3599999999999999,1.8,1.6,-0.3333333333333333,1
17,7,3,1,1,0.9,1.2,59,0.4,1.2,1.2,1.3699999999999999,1.5,1.06,1.7,2.1,1.0,0
18,9,27,3,3,1.9,1.3,27,0.4,2.0,1.2,1.1199999999999999,1.8,1.6,3.0,1.2,0.0,0
1,22,16,2,0,1.0,1.5,48,2.0,1.5,1.9,1.67,1.5328947368421053,1.4846052631578948,1.5,1.5328947368421053,0.0,1
3,15,23,1,1,3.2,0.6,47,0.4,1.5,1.3,1.45,1.5328947368421053,1.4846052631578948,2.2,1.5328947368421053,1.0,0
12,4,7,2,1,2.8,0.5,55,2.6,1.5,2.8,2.82,1.5328947368421053,1.4846052631578948,1.1,1.5328947368421053,0.0,1
14,0,2,0,0,1.0,0.7,72,2.2,2.6,1.8,2.08,3.4,2.26,0.7,0.6,0.3333333333333333,0
16,8,28,1,1,2.4,1.4,57,1.4,0.4,2.5,1.8399999999999999,0.7,1.46,2.3,1.4,1.0,0
17,9,14,3,1,1.5,1.5,34,1.0,1.4,1.3,1.4,1.9,1.67,1.5,1.4,-1.0,1
2,7,8,1,0,1.1,0.2,50,2.6,1.0,1.6,1.65,1.2,0.9800000000000001,1.4,2.1,-0.3333333333333333,1
5,22,26,1,1,1.3,0.9,51,1.2,1.5,1.1,1.28,1.5328947368421053,1.4846052631578948,2.4,1.5328947368421053,0.0,0
21,20,10,1,1,1.5,1.0,33,1.2,1.5,1.5,1.4099999999999997,1.5328947368421053,1.4846052631578948,2.3,1.5328947368421053,0.0,0
0,13,4,2,0,0.7,0.3,58,2.6,0.4,3.5,2.17,1.5,1.29,0.4,2.6,1.0,1
3,4,1,0,0,0.6,1.1,34,0.6,1.5,1.1,1.35,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,1.0,0
14,1,6,4,1,3.4,0.8,67,2.2,1.4,1.9,2.12,2.0,1.6300000000000001,0.6,1.9,0.0,1
12,18,24,3,1,1.8,0.6,82,2.6,1.5,2.7,2.3,1.5328947368421053,1.4846052631578948,1.0,1.5328947368421053,0.0,1
6,15,9,4,3,3.0,1.5,57,1.8,1.5,2.2,1.9400000000000002,1.5328947368421053,1.4846052631578948,2.1,1.5328947368421053,0.0,1
7,14,16,2,4,1.1,1.9,25,0.4,2.2,1.4,1.06,2.0,2.1399999999999997,2.0,0.7,-0.6666666666666666,-1
1,3,15,3,3,1.5,1.5,69,1.0,0.6,2.2,1.64,1.3,1.4,1.9,1.9,0.6666666666666666,0
9,16,21,0,1,1.2,1.0,66,0.8,1.5,1.9,1.6300000000000001,1.5328947368421053,1.4846052631578948,1.5,1.5328947368421053,-1.0,-1
22,21,28,1,2,1.5,1.2,58,0.8,1.5,1.4,1.3699999999999999,1.5328947368421053,1.4846052631578948,1.8,1.5328947368421053,1.0,-1
8,5,14,1,0,0.9,0.5,38,0.8,1.2,0.8,1.44,1.0,1.19,1.4,2.2,1.0,1
13,2,1,2,1,1.5,0.4,55,0.8,2.0,1.3,1.2,1.6,1.5699999999999998,2.3,1.5,-1.0,1
4,0,10,0,3,0.5,3.4,54,0.8,2.6,1.3,1.1600000000000001,3.3,2.18,1.6,0.4,-1.0,-1
15,12,2,2,2,0.7,3.6,38,1.0,2.2,2.1,1.61,2.5,2.5100000000000002,1.7,1.2,1.0,0
18,6,19,2,2,1.4,0.3,32,0.6,1.8,1.3,1.04,2.1,1.8200000000000003,3.1,2.1,0.0,0
20,17,23,3,1,1.5,1.5,63,2.0,1.5,2.1,1.8299999999999996,1.5328947368421053,1.4846052631578948,1.4,1.5328947368421053,1.0,1
16,20,27,4,0,2.8,0.8,28,2.0,1.5,2.5,1.83,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,1.0,1
14,13,10,5,1,4.2,0.5,73,2.2,0.8,2.2,2.35,1.3,1.0699999999999998,0.7,2.5,1.0,1
3,18,22,2,0,1.0,0.8,53,1.2,1.5,1.3,1.31,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,0.0,1
17,22,4,2,2,1.9,1.0,46,1.2,1.5,1.4,1.64,1.5328947368421053,1.4846052631578948,1.7,1.5328947368421053,0.0,0
5,4,23,1,1,1.7,0.9,44,1.2,1.5,0.9,1.18,1.5328947368421053,1.4846052631578948,2.1,1.5328947368421053,0.0,0
2,15,28,2,2,1.6,1.2,43,2.0,1.5,1.7,1.6,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,-1.0,0
12,7,3,0,1,2.7,2.0,69,1.6,1.0,2.1,2.4899999999999998,1.2,1.15,1.2,1.8,0.3333333333333333,-1
21,9,24,0,2,0.9,3.2,58,1.0,1.4,1.6,1.34,1.9,1.8,2.2,1.3,1.0,-1
0,1,7,0,2,1.6,0.9,52,2.0,1.6,3.1,2.2199999999999998,1.9,1.5100000000000002,0.5,1.9,0.3333333333333333,-1
6,8,16,6,0,3.1,1.5,58,2.2,0.8,2.6,1.9099999999999997,0.8,1.4,2.1,2.0,0.0,1
13,3,9,1,5,0.6,3.1,53,0.6,1.8,1.3,0.95,1.7,1.4600000000000002,2.8,1.6,-1.0,-1
18,5,1,1,4,2.4,2.2,49,0.4,1.2,1.2,1.14,1.2,1.27,2.9,1.9,0.0,-1
22,0,16,0,2,0.2,1.2,46,0.4,2.0,0.9,1.0799999999999998,3.0,1.9900000000000002,1.6,0.4,-1.0,-1
8,17,2,2,0,0.3,0.9,41,1.4,1.5,0.8,1.17,1.5328947368421053,1.4846052631578948,1.8,1.5328947368421053,0.0,1
1,2,27,3,1,2.4,1.8,56,2.0,1.4,2.1,1.5100000000000002,1.7,1.6,1.8,1.6,0.0,1
7,21,8,5,2,2.4,1.3,60,1.4,1.5,1.6,1.3599999999999999,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,1.0,1
9,12,4,1,3,0.8,1.0,40,0.8,2.0,1.7,1.7200000000000002,2.3,2.55,1.5,1.0,-0.6666666666666666,-1
0,6,23,5,0,3.3,1.6,45,2.4,1.6,2.9,1.9600000000000002,2.5,2.0100000000000002,0.4,2.2,0.6666666666666666,1
22,2,24,0,1,0.5,1.9,63,0.4,1.4,0.9,1.0299999999999998,1.6,1.5699999999999998,1.5,1.4,-1.0,-1
15,18,15,4,2,2.9,0.8,71,1.2,1.5,2.0,1.6199999999999999,1.5328947368421053,1.4846052631578948,1.8,1.5328947368421053,0.0,1
7,16,26,2,0,0.9,0.4,47,1.8,1.5,1.7,1.3900000000000001,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,0.0,1
8,12,1,2,0,1.2,2.1,25,2.0,1.4,1.0,1.2600000000000002,2.0,2.48,1.6,1.1,-0.6666666666666666,1
4,14,9,0,4,0.6,1.4,36,0.4,2.6,1.0,1.08,2.4,2.33,1.6,0.7,0.0,-1
21,12,2,2,2,0.7,1.7,29,1.0,1.0,2.0,1.4700000000000002,1.8,2.37,2.1,1.2,-1.0,0
16,18,28,5,1,3.1,1.5,60,2.0,1.5,2.3,1.9,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,0.0,1
15,5,10,1,1,2.7,2.1,48,1.2,1.2,1.9,1.7100000000000002,1.3,1.45,1.8,1.5,0.0,0
9,7,24,1,1,1.1,1.0,53,0.8,2.0,1.7,1.6800000000000002,1.7,1.42,1.4,1.3,0.3333333333333333,0
22,13,7,2,1,1.2,0.6,58,0.8,0.6,0.9,0.9700000000000001,1.3,0.9199999999999999,1.5,2.6,0.0,1
8,3,6,1,0,0.8,0.9,48,2.4,1.6,1.0,1.17,1.7,1.51,1.5,1.6,0.6666666666666666,1
1,6,4,2,2,1.1,1.6,29,1.6,1.6,2.1,1.4700000000000002,2.5,2.0,1.9,2.0,0.3333333333333333,0
20,0,14,2,3,2.3,1.0,62,1.4,2.4,1.8,1.75,2.7,1.8299999999999996,1.7,0.6,-1.0,-1
2,4,16,3,0,1.9,0.9,31,1.4,1.5,1.9,1.67,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,-1.0,1
17,14,23,0,2,1.9,0.9,34,0.8,3.0,1.0,1.4899999999999998,2.5,2.16,1.8,0.6,0.0,-1
6,20,19,2,0,2.2,1.6,37,1.6,1.5,2.4,2.08,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,0.0,1
13,8,27,1,1,0.8,1.4,51,0.8,2.0,1.2,0.82,1.0,1.28,2.4,1.5,1.0,0
0,2,7,3,0,3.3,0.5,55,2.4,1.4,2.6,1.8800000000000001,1.7,1.6099999999999999,0.5,1.6,1.0,1
3,9,8,0,0,0.6,1.3,54,1.6,1.0,1.5,1.48,1.5,1.6900000000000002,1.2,1.3,0.3333333333333333,0
5,16,2,1,4,1.0,3.4,47,1.0,1.5,1.4,1.54,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,0.0,-1
18,17,3,1,3,2.2,1.5,54,0.0,1.5,1.3,1.3,1.5328947368421053,1.4846052631578948,3.4,1.5328947368421053,0.0,-1
14,22,4,5,1,3.7,0.3,58,3.0,1.5,2.9,2.3,1.5328947368421053,1.4846052631578948,0.7,1.5328947368421053,1.0,1
6,21,1,5,0,4.1,0.9,69,2.0,1.5,2.8,2.35,1.5328947368421053,1.4846052631578948,1.8,1.5328947368421053,1.0,1
4,1,19,1,0,2.5,0.1,52,0.8,1.6,0.5,1.01,1.7,1.12,1.7,1.8,-1.0,1
12,20,16,4,2,3.3,1.2,44,1.4,1.5,1.8,2.37,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,1.0,1
7,15,9,4,0,1.7,0.4,43,2.6,1.5,1.8,1.35,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,0.0,1
9,14,2,0,4,0.1,3.2,36,1.0,3.0,1.2,1.5699999999999998,3.2,2.46,1.7,0.7,-1.0,-1
20,5,9,2,1,2.7,0.7,63,0.6,1.0,1.6,1.7899999999999998,1.5,1.46,2.0,1.6,0.0,1
16,4,6,1,1,2.2,1.4,57,2.0,1.5,2.5,2.2199999999999998,1.5328947368421053,1.4846052631578948,1.2,1.5328947368421053,1.0,0
21,13,14,3,1,3.2,0.3,58,0.8,0.2,1.6,1.52,1.2,0.7699999999999999,2.4,2.6,0.0,1
2,3,13,1,2,0.7,1.1,48,1.2,2.0,1.6,1.35,1.5,1.4100000000000001,1.6,1.1,-0.3333333333333333,-1
22,7,26,1,3,1.6,2.6,62,0.6,2.6,1.0,0.95,2.0,1.58,2.0,1.1,1.0,-1
8,18,24,1,0,2.3,0.6,58,2.6,1.5,1.0,1.2399999999999998,1.5328947368421053,1.4846052631578948,1.2,1.5328947368421053,0.0,1
17,6,28,2,3,1.5,1.6,33,0.8,2.0,1.3,1.4300000000000002,2.9,2.33,1.7,1.8,0.0,-1
15,0,16,0,1,0.5,1.5,54,1.0,3.0,1.6,1.34,2.1,1.8,2.0,0.5,1.0,-1
1,12,23,3,3,3.1,1.7,41,1.6,1.6,1.7,1.24,2.0,2.3400000000000003,1.9,1.6,-0.6666666666666666,0
20,14,3,0,2,1.7,2.4,53,0.6,3.0,1.2,1.81,3.1,2.37,2.2,0.6,1.0,-1
4,6,15,1,2,1.3,1.5,55,0.8,2.6,0.6,1.0100000000000002,2.8,2.32,1.6,1.7,1.0,-1
15,16,19,3,2,1.5,2.2,45,1.4,1.5,1.8,1.47,1.5328947368421053,1.4846052631578948,1.9,1.5328947368421053,0.0,1
14,21,10,3,1,1.9,0.4,71,3.0,1.5,3.3,2.4,1.5328947368421053,1.4846052631578948,0.6,1.5328947368421053,1.0,1
0,8,14,2,1,2.9,0.6,68,3.0,2.0,2.1,1.9599999999999997,1.1,1.1400000000000001,0.5,1.2,0.3333333333333333,1
12,22,3,2,0,4.5,0.5,67,1.6,1.5,2.1,2.5200000000000005,1.5328947368421053,1.4846052631578948,1.5,1.5328947368421053,1.0,1
6,2,2,2,1,1.1,2.2,61,3.0,1.2,2.8,2.01,1.3,1.34,1.6,1.5,0.6666666666666666,1
7,1,5,5,0,2.5,0.9,54,2.6,1.0,2.4,1.56,1.7,1.25,1.0,2.0,-0.3333333333333333,1
4,15,4,0,2,1.7,1.3,55,0.8,1.5,0.5,1.1400000000000001,1.5328947368421053,1.4846052631578948,1.8,1.5328947368421053,1.0,-1
3,16,23,2,4,1.1,3.4,54,1.4,1.5,1.6,1.4200000000000002,1.5328947368421053,1.4846052631578948,1.3,1.5328947368421053,-1.0,-1
13,9,13,2,4,2.0,1.1,41,0.2,1.0,1.1,0.7699999999999999,1.5,1.4200000000000002,2.6,1.7,-1.0,-1
5,17,8,1,2,1.2,1.7,72,0.8,1.5,1.4,1.51,1.5328947368421053,1.4846052631578948,1.6,1.5328947368421053,0.0,-1
18,20,1,0,3,1.0,3.1,25,0.0,1.5,1.1,1.32,1.5328947368421053,1.4846052631578948,3.0,1.5328947368421053,0.0,-1
